59	-7789	7741	1927	-1945	26	
-51	-7734	7797	1939	-1932	1	
-161	-7678	7851	1952	-1918	-28	
-271	-7622	7904	1965	-1904	-66	
-380	-7563	7956	1977	-1889	-111	
-490	-7504	8007	1988	-1874	-151	
-600	-7443	8056	2002	-1858	-175	
-709	-7380	8103	2013	-1844	-190	
-820	-7318	8151	2023	-1828	-210	
-929	-7254	8197	2036	-1809	-235	
-1038	-7190	8241	2047	-1794	-267	
-1146	-7124	8284	2058	-1778	-297	
-1257	-7056	8326	2067	-1761	-324	
-1365	-6989	8367	2078	-1744	-351	
-1472	-6918	8406	2088	-1727	-375	
-1580	-6847	8445	2097	-1708	-404	
-1687	-6776	8482	2106	-1690	-431	
-1795	-6705	8517	2114	-1671	-456	
-1903	-6631	8551	2123	-1654	-485	
-2010	-6556	8584	2131	-1636	-510	
-2117	-6481	8615	2139	-1616	-536	
-2222	-6405	8646	2146	-1596	-564	
-2327	-6327	8676	2153	-1577	-591	
-2434	-6249	8703	2160	-1557	-618	
-2540	-6172	8730	2168	-1536	-643	
-2644	-6091	8756	2172	-1517	-670	
-2750	-6009	8779	2177	-1498	-697	
-2854	-5927	8802	2184	-1477	-722	
-2959	-5844	8823	2188	-1456	-747	
-3063	-5760	8843	2193	-1435	-773	
-3166	-5676	8861	2198	-1414	-799	
-3269	-5591	8879	2201	-1392	-823	
-3370	-5505	8894	2203	-1372	-851	
-3471	-5418	8908	2209	-1347	-875	
-3572	-5330	8922	2213	-1326	-901	
-3672	-5240	8934	2215	-1303	-926	
-3773	-5151	8945	2217	-1281	-950	
-3873	-5061	8954	2220	-1259	-975	
-3971	-4970	8962	2221	-1235	-999	
-4071	-4878	8968	2222	-1213	-1024	
-4168	-4787	8973	2223	-1190	-1048	
-4265	-4693	8977	2224	-1165	-1073	
-4361	-4599	8979	2224	-1143	-1096	
-4457	-4504	8981	2224	-1120	-1120	
-4551	-4409	8981	2225	-1095	-1144	
-4644	-4314	8979	2224	-1071	-1167	
-4738	-4216	8976	2223	-1047	-1191	
-4831	-4118	8972	2222	-1022	-1214	
-4923	-4021	8966	2221	-996	-1238	
-5015	-3922	8959	2217	-973	-1262	
-5106	-3823	8950	2215	-949	-1283	
-5196	-3722	8940	2214	-923	-1303	
-5285	-3623	8929	2210	-898	-1326	
-5373	-3522	8917	2207	-872	-1349	
-5462	-3419	8904	2203	-848	-1371	
-5548	-3318	8888	2199	-822	-1392	
-5633	-3216	8871	2195	-796	-1414	
-5718	-3112	8854	2191	-770	-1435	
-5803	-3008	8836	2186	-745	-1456	
-5887	-2905	8815	2178	-719	-1477	
-5967	-2800	8793	2175	-692	-1496	
-6050	-2697	8770	2170	-666	-1516	
-6131	-2591	8746	2163	-640	-1536	
-6211	-2484	8721	2155	-614	-1556	
-6290	-2380	8694	2149	-589	-1576	
-6366	-2273	8665	2142	-561	-1595	
-6443	-2166	8635	2135	-534	-1615	
-6518	-2060	8603	2127	-508	-1634	
-6594	-1952	8572	2118	-481	-1652	
-6668	-1845	8538	2109	-454	-1671	
-6741	-1737	8504	2101	-428	-1689	
-6814	-1630	8468	2094	-401	-1706	
-6885	-1521	8431	2082	-375	-1723	
-6954	-1413	8392	2073	-347	-1741	
-7022	-1305	8352	2064	-319	-1758	
-7091	-1196	8311	2055	-291	-1774	
-7157	-1086	8268	2042	-266	-1792	
-7222	-976	8225	2030	-239	-1808	
-7287	-867	8180	2019	-212	-1823	
-7351	-758	8133	2007	-186	-1839	
-7414	-648	8087	1996	-159	-1855	
-7474	-538	8039	1984	-132	-1870	
-7535	-428	7989	1972	-106	-1884	
-7594	-319	7938	1959	-81	-1899	
-7650	-209	7884	1947	-54	-1912	
-7707	-99	7832	1933	-29	-1926	
-7762	12	7777	1920	-3	-1941	
-7817	121	7722	1906	22	-1954	
-7870	230	7665	1892	49	-1966	
-7922	341	7606	1876	79	-1979	
-7974	451	7548	1861	112	-1992	
-8024	560	7488	1847	148	-2004	
-8072	671	7426	1831	183	-2017	
-8119	781	7364	1816	209	-2028	
-8166	890	7300	1800	232	-2039	
-8208	1000	7234	1783	257	-2050	
-8251	1109	7169	1766	280	-2062	
-8295	1218	7103	1751	308	-2071	
-8337	1326	7035	1733	340	-2081	
-8376	1436	6965	1716	367	-2092	
-8414	1544	6895	1698	394	-2102	
-8451	1652	6824	1679	420	-2111	
-8487	1761	6752	1662	447	-2118	
-8522	1868	6679	1644	474	-2127	
-8555	1977	6604	1626	501	-2136	
-8587	2083	6529	1607	527	-2142	
-8617	2188	6454	1588	554	-2150	
-8647	2296	6376	1569	581	-2158	
-8676	2402	6298	1549	608	-2164	
-8702	2508	6219	1530	634	-2172	
-8728	2614	6139	1508	660	-2179	
-8753	2719	6058	1489	687	-2184	
-8775	2822	5976	1469	714	-2189	
-8798	2927	5894	1448	738	-2194	
-8818	3032	5810	1427	763	-2199	
-8836	3134	5725	1407	790	-2204	
-8854	3237	5641	1385	816	-2208	
-8869	3340	5555	1363	841	-2211	
-8884	3442	5468	1341	867	-2215	
-8899	3544	5380	1319	892	-2217	
-8912	3644	5291	1298	917	-2222	
-8923	3744	5203	1276	943	-2223	
-8933	3844	5112	1254	968	-2225	
-8940	3943	5021	1231	992	-2229	
-8948	4041	4929	1209	1017	-2229	
-8953	4139	4836	1186	1042	-2231	
-8956	4237	4743	1162	1066	-2231	
-8959	4333	4649	1138	1089	-2231	
-8961	4430	4554	1115	1113	-2233	
-8962	4525	4459	1091	1137	-2231	
-8961	4620	4364	1067	1161	-2231	
-8959	4713	4266	1043	1184	-2231	
-8955	4807	4169	1019	1207	-2230	
-8949	4899	4072	996	1231	-2228	
-8943	4991	3973	970	1253	-2226	
-8933	5083	3874	947	1276	-2223	
-8924	5172	3774	922	1299	-2221	
-8914	5261	3674	896	1321	-2219	
-8903	5351	3572	871	1343	-2216	
-8890	5439	3471	847	1365	-2211	
-8874	5526	3370	821	1386	-2208	
-8859	5613	3267	795	1407	-2205	
-8842	5698	3164	771	1428	-2200	
-8823	5782	3062	745	1449	-2195	
-8804	5866	2958	719	1471	-2190	
-8782	5949	2853	692	1491	-2184	
-8758	6031	2748	668	1512	-2178	
-8735	6112	2644	641	1531	-2173	
-8711	6192	2539	615	1551	-2165	
-8683	6271	2432	589	1571	-2157	
-8654	6349	2326	562	1592	-2152	
-8627	6426	2219	536	1610	-2144	
-8597	6503	2112	511	1627	-2137	
-8565	6578	2004	484	1648	-2128	
-8531	6653	1896	457	1665	-2119	
-8496	6726	1789	431	1683	-2111	
-8461	6798	1680	404	1701	-2103	
-8425	6870	1571	377	1719	-2093	
-8386	6940	1463	351	1737	-2083	
-8347	7009	1355	325	1754	-2073	
-8307	7078	1246	298	1771	-2062	
-8265	7145	1137	269	1787	-2052	
-8222	7211	1027	243	1804	-2042	
-8177	7275	917	219	1821	-2031	
-8133	7339	809	191	1836	-2019	
-8086	7402	699	164	1850	-2008	
-8037	7464	589	141	1867	-1995	
-7987	7525	479	113	1881	-1982	
-7938	7585	369	86	1896	-1969	
-7886	7643	259	62	1911	-1956	
-7833	7699	148	36	1924	-1942	
-7780	7756	38	9	1938	-1929	
-7725	7810	-72	-21	1952	-1916	
-7668	7863	-182	-54	1966	-1900	
-7610	7917	-293	-91	1977	-1888	
-7552	7968	-402	-123	1991	-1874	
-7492	8018	-512	-149	2003	-1858	
-7430	8067	-622	-172	2016	-1841	
-7369	8114	-732	-194	2027	-1825	
-7307	8161	-842	-221	2036	-1810	
-7243	8206	-951	-251	2049	-1794	
