-618	-7433	8063	2003	-1857	-178	
-727	-7371	8111	2016	-1839	-193	
-836	-7307	8157	2026	-1825	-212	
-947	-7244	8204	2038	-1809	-240	
-1056	-7179	8249	2050	-1792	-270	
-1166	-7112	8292	2060	-1775	-301	
-1274	-7045	8334	2070	-1758	-327	
-1382	-6977	8374	2080	-1741	-352	
-1492	-6907	8413	2088	-1724	-381	
-1598	-6837	8451	2097	-1706	-407	
-1706	-6765	8487	2107	-1687	-434	
-1815	-6692	8522	2115	-1669	-462	
-1921	-6619	8557	2123	-1652	-489	
-2027	-6545	8590	2132	-1632	-516	
-2133	-6469	8621	2139	-1613	-540	
-2239	-6392	8651	2147	-1594	-567	
-2344	-6315	8681	2154	-1574	-595	
-2450	-6237	8709	2161	-1555	-620	
-2556	-6157	8734	2167	-1534	-647	
-2662	-6077	8760	2174	-1515	-674	
-2768	-5995	8783	2179	-1494	-699	
-2872	-5914	8804	2182	-1472	-725	
-2975	-5832	8827	2189	-1452	-751	
-3079	-5747	8847	2195	-1430	-778	
-3182	-5662	8864	2198	-1410	-803	
-3286	-5577	8882	2201	-1389	-829	
-3386	-5491	8897	2206	-1366	-854	
-3487	-5403	8911	2210	-1345	-878	
-3589	-5315	8925	2212	-1323	-903	
-3688	-5227	8936	2214	-1300	-929	
-3788	-5137	8946	2218	-1277	-954	
-3887	-5047	8956	2220	-1255	-979	
-3987	-4955	8962	2221	-1232	-1004	
-4086	-4864	8969	2223	-1209	-1027	
-4183	-4771	8975	2222	-1188	-1053	
-4280	-4677	8978	2224	-1162	-1077	
-4375	-4583	8980	2224	-1138	-1101	
-4469	-4488	8980	2225	-1115	-1124	
-4566	-4393	8980	2224	-1091	-1148	
-4661	-4297	8978	2222	-1067	-1172	
-4752	-4201	8976	2223	-1043	-1195	
-4846	-4103	8971	2222	-1018	-1218	
-4938	-4004	8965	2220	-994	-1240	
-5029	-3906	8958	2218	-969	-1263	
-5120	-3805	8948	2216	-944	-1285	
-5210	-3705	8939	2213	-919	-1308	
-5301	-3606	8929	2210	-894	-1330	
-5389	-3505	8916	2207	-868	-1352	
-5475	-3404	8901	2202	-843	-1376	
-5561	-3301	8886	2198	-817	-1397	
-5647	-3198	8870	2195	-791	-1417	
-5732	-3096	8851	2188	-768	-1440	
-5816	-2993	8831	2184	-741	-1459	
-5899	-2888	8812	2180	-714	-1478	
-5981	-2783	8790	2173	-689	-1500	
-6062	-2679	8766	2169	-662	-1520	
-6143	-2573	8741	2162	-635	-1540	
-6222	-2468	8716	2155	-609	-1560	
-6301	-2363	8689	2148	-582	-1580	
-6379	-2256	8660	2141	-556	-1599	
-6456	-2150	8631	2134	-530	-1617	
-6531	-2042	8600	2126	-502	-1636	
-6607	-1934	8567	2118	-475	-1655	
-6681	-1827	8533	2110	-449	-1672	
-6753	-1719	8498	2100	-424	-1691	
-6825	-1613	8462	2089	-397	-1709	
-6896	-1503	8424	2081	-369	-1725	
-6966	-1395	8386	2071	-342	-1743	
-7034	-1286	8346	2062	-315	-1761	
-7101	-1178	8304	2052	-289	-1778	
-7167	-1070	8261	2041	-262	-1794	
-7233	-959	8218	2029	-235	-1810	
-7297	-850	8173	2017	-208	-1826	
-7361	-740	8126	2007	-180	-1841	
-7422	-630	8079	1995	-154	-1857	
-7483	-521	8031	1983	-128	-1873	
-7545	-411	7980	1970	-101	-1886	
-7604	-300	7929	1957	-76	-1901	
-7661	-191	7876	1944	-51	-1915	
-7717	-80	7823	1929	-25	-1928	
-7773	30	7768	1917	0	-1943	
-7826	139	7713	1903	26	-1957	
-7879	249	7656	1888	53	-1969	
-7931	360	7596	1874	85	-1982	
-7981	469	7537	1858	119	-1995	
-8030	579	7478	1844	154	-2005	
-8080	689	7416	1828	187	-2017	
-8126	798	7353	1812	216	-2030	
-8171	908	7289	1797	237	-2041	
-8216	1018	7225	1780	260	-2052	
-8260	1127	7159	1764	286	-2062	
-8303	1236	7092	1746	314	-2073	
-8344	1345	7023	1729	344	-2083	
-8381	1453	6954	1713	372	-2094	
-8420	1561	6884	1695	397	-2102	
-8458	1670	6812	1676	424	-2111	
-8492	1778	6740	1659	451	-2120	
-8527	1885	6668	1641	478	-2129	
