-5870	-2925	8819	2182	-721	-1472	
-5953	-2820	8797	2175	-698	-1493	
-6034	-2716	8773	2170	-673	-1512	
-6114	-2611	8751	2163	-645	-1533	
-6194	-2507	8725	2156	-619	-1554	
-6275	-2401	8699	2151	-593	-1573	
-6352	-2293	8670	2144	-568	-1591	
-6428	-2187	8641	2136	-539	-1611	
-6505	-2080	8610	2129	-513	-1630	
-6581	-1973	8578	2121	-487	-1649	
-6654	-1866	8545	2112	-459	-1666	
-6728	-1758	8510	2102	-434	-1685	
-6801	-1650	8475	2095	-405	-1703	
-6870	-1543	8438	2085	-378	-1720	
-6940	-1434	8399	2073	-352	-1739	
-7010	-1325	8360	2064	-324	-1755	
-7078	-1216	8319	2055	-298	-1771	
-7145	-1107	8276	2044	-272	-1788	
-7209	-998	8232	2033	-245	-1803	
-7274	-888	8189	2023	-218	-1820	
-7339	-779	8143	2012	-191	-1836	
-7401	-670	8096	1999	-166	-1852	
-7463	-560	8048	1987	-138	-1866	
-7523	-449	7998	1975	-111	-1881	
-7581	-340	7947	1960	-86	-1898	
-7639	-231	7896	1949	-59	-1911	
-7696	-119	7843	1935	-33	-1925	
-7752	-11	7788	1919	-10	-1939	
-7807	100	7732	1907	16	-1952	
-7859	211	7675	1893	44	-1965	
-7912	320	7618	1879	73	-1978	
-7964	430	7559	1865	106	-1991	
-8013	540	7499	1848	141	-2003	
-8062	649	7438	1833	177	-2014	
-8109	758	7376	1818	206	-2026	
-8156	869	7312	1802	229	-2037	
-8201	979	7247	1786	252	-2048	
-8244	1088	7182	1769	275	-2061	
-8286	1197	7116	1754	304	-2070	
-8328	1306	7048	1737	332	-2080	
-8367	1416	6979	1718	360	-2090	
-8406	1523	6909	1702	390	-2099	
-8444	1631	6838	1684	415	-2108	
-8481	1740	6766	1665	442	-2117	
-8514	1847	6693	1647	468	-2125	
-8548	1955	6619	1629	495	-2134	
-8583	2061	6544	1611	523	-2142	
-8613	2168	6468	1591	548	-2150	
-8642	2276	6391	1573	576	-2157	
-8669	2382	6314	1553	601	-2164	
-8698	2488	6235	1533	629	-2171	
-8723	2593	6154	1515	656	-2177	
-8746	2698	6074	1492	680	-2184	
-8771	2803	5992	1472	707	-2189	
-8793	2907	5909	1453	733	-2193	
-8813	3011	5826	1431	759	-2198	
-8833	3115	5742	1410	785	-2203	
-8851	3218	5657	1389	811	-2208	
-8867	3320	5571	1368	837	-2211	
-8882	3422	5485	1346	862	-2215	
-8895	3523	5396	1325	888	-2218	
-8909	3623	5308	1303	913	-2220	
-8921	3725	5219	1279	936	-2224	
-8929	3825	5128	1257	962	-2227	
-8938	3924	5038	1236	988	-2228	
-8945	4023	4946	1211	1010	-2230	
-8951	4121	4854	1189	1036	-2229	
-8955	4217	4761	1167	1061	-2231	
-8960	4314	4668	1142	1084	-2233	
-8962	4412	4573	1120	1108	-2231	
-8961	4507	4478	1096	1132	-2232	
-8961	4601	4382	1072	1157	-2232	
-8959	4695	4284	1049	1180	-2230	
-8955	4789	4188	1023	1202	-2230	
-8950	4882	4090	1000	1225	-2228	
-8944	4974	3992	973	1247	-2227	
-8936	5065	3893	950	1272	-2225	
-8928	5155	3793	928	1295	-2223	
-8917	5245	3694	899	1315	-2221	
-8904	5334	3593	876	1338	-2216	
-8891	5422	3491	850	1360	-2213	
-8877	5510	3389	825	1381	-2210	
-8863	5595	3287	801	1404	-2204	
-8845	5681	3185	775	1425	-2200	
-8826	5768	3082	750	1446	-2195	
-8806	5850	2977	724	1467	-2190	
-8785	5933	2874	698	1487	-2185	
-8764	6015	2770	672	1507	-2179	
-8740	6096	2664	645	1526	-2174	
-8716	6177	2559	621	1549	-2167	
-8689	6257	2453	594	1568	-2161	
-8660	6334	2346	566	1585	-2154	
-8631	6411	2240	542	1606	-2145	
-8602	6488	2133	514	1625	-2138	
-8571	6564	2025	487	1642	-2132	
-8538	6639	1917	461	1661	-2123	
-8504	6712	1809	435	1681	-2113	
-8469	6785	1700	410	1698	-2104	
-8433	6856	1593	383	1715	-2095	
-8395	6926	1485	357	1734	-2084	
-8355	6996	1375	329	1750	-2075	
-8315	7064	1266	301	1766	-2067	
-8272	7132	1157	277	1786	-2054	
-8230	7198	1048	250	1801	-2044	
-8186	7263	938	221	1815	-2034	
-8140	7328	828	197	1833	-2020	
-8094	7390	719	170	1847	-2008	
-8046	7451	609	144	1863	-1996	
-7996	7513	499	118	1879	-1984	
-7948	7573	389	92	1893	-1972	
-7896	7632	279	67	1908	-1958	
-7842	7688	169	41	1921	-1945	
-7789	7744	59	14	1936	-1931	
-7735	7799	-50	-16	1948	-1918	
-7679	7854	-160	-49	1961	-1905	
-7621	7907	-272	-81	1976	-1890	
-7563	7958	-382	-116	1988	-1876	
-7503	8008	-491	-144	2000	-1861	
-7443	8056	-602	-167	2012	-1844	
-7382	8104	-711	-191	2024	-1830	
-7318	8152	-821	-217	2036	-1814	
-7255	8198	-931	-245	2047	-1797	
-7188	8240	-1040	-272	2058	-1780	
-7124	8284	-1149	-300	2068	-1764	
-7058	8326	-1258	-328	2078	-1747	
-6988	8366	-1367	-354	2088	-1731	
-6920	8406	-1475	-381	2097	-1714	
-6849	8443	-1584	-408	2108	-1695	
-6777	8480	-1692	-434	2118	-1677	
-6705	8515	-1800	-462	2124	-1659	
-6632	8549	-1908	-488	2133	-1639	
-6556	8582	-2015	-515	2142	-1621	
-6480	8614	-2122	-542	2149	-1602	
-6403	8645	-2229	-568	2157	-1583	
-6327	8674	-2336	-594	2163	-1564	
-6249	8701	-2442	-620	2171	-1543	
-6169	8728	-2548	-647	2176	-1524	
-6089	8752	-2654	-673	2181	-1503	
-6008	8776	-2759	-699	2189	-1483	
-5927	8798	-2864	-725	2194	-1463	
-5843	8819	-2968	-751	2198	-1443	
-5760	8839	-3071	-777	2204	-1421	
-5677	8857	-3174	-802	2208	-1400	
