-2678	-6065	8762	2174	-1510	-678	
-2783	-5983	8785	2181	-1489	-703	
-2887	-5901	8808	2185	-1470	-729	
-2992	-5819	8830	2189	-1450	-756	
-3095	-5735	8848	2195	-1428	-781	
-3198	-5650	8867	2199	-1406	-806	
-3301	-5564	8884	2203	-1386	-832	
-3401	-5477	8898	2206	-1363	-858	
-3504	-5390	8913	2209	-1341	-883	
-3603	-5301	8926	2212	-1319	-908	
-3704	-5213	8938	2215	-1296	-933	
-3806	-5124	8948	2218	-1274	-957	
-3903	-5034	8956	2218	-1251	-983	
-4001	-4942	8964	2221	-1228	-1008	
-4100	-4850	8969	2224	-1205	-1031	
-4197	-4757	8974	2223	-1181	-1056	
-4294	-4662	8978	2224	-1159	-1081	
-4392	-4569	8980	2224	-1135	-1103	
-4486	-4474	8981	2224	-1112	-1127	
-4579	-4379	8980	2224	-1088	-1152	
-4674	-4283	8979	2223	-1063	-1176	
-4768	-4185	8975	2222	-1039	-1198	
-4860	-4088	8970	2220	-1014	-1221	
-4951	-3989	8964	2219	-991	-1244	
-5044	-3890	8956	2217	-966	-1266	
-5135	-3791	8949	2216	-938	-1288	
-5225	-3690	8938	2212	-915	-1311	
-5314	-3591	8926	2208	-891	-1333	
-5401	-3489	8914	2206	-865	-1356	
-5487	-3387	8900	2203	-839	-1377	
-5574	-3286	8884	2198	-814	-1399	
-5659	-3182	8867	2194	-788	-1420	
-5744	-3079	8849	2189	-762	-1440	
-5829	-2977	8829	2184	-737	-1461	
-5911	-2873	8808	2179	-710	-1482	
-5994	-2768	8786	2172	-684	-1502	
-6075	-2662	8763	2167	-659	-1522	
-6154	-2557	8739	2162	-632	-1542	
-6235	-2452	8713	2155	-605	-1562	
-6314	-2345	8685	2147	-578	-1582	
-6392	-2239	8655	2140	-553	-1600	
-6467	-2133	8625	2134	-525	-1619	
-6542	-2026	8594	2124	-500	-1638	
-6618	-1919	8562	2116	-473	-1657	
-6692	-1812	8528	2108	-445	-1676	
-6765	-1703	8493	2099	-418	-1693	
-6836	-1595	8456	2089	-391	-1710	
-6907	-1488	8418	2080	-365	-1728	
-6977	-1378	8379	2070	-338	-1745	
-7043	-1270	8338	2060	-310	-1761	
-7112	-1161	8297	2050	-284	-1778	
-7179	-1052	8255	2039	-257	-1796	
-7243	-943	8210	2029	-230	-1811	
-7308	-832	8166	2016	-203	-1828	
-7371	-724	8120	2004	-178	-1844	
-7432	-614	8072	1992	-151	-1858	
-7494	-504	8023	1980	-124	-1874	
-7552	-395	7973	1968	-98	-1889	
-7611	-284	7922	1955	-72	-1903	
-7669	-174	7869	1942	-47	-1918	
-7725	-64	7815	1928	-21	-1932	
-7780	46	7760	1915	4	-1946	
-7833	156	7703	1899	29	-1960	
-7886	265	7647	1886	59	-1972	
-7939	376	7588	1872	90	-1984	
-7988	486	7530	1855	125	-1996	
-8039	595	7469	1840	160	-2009	
-8086	705	7407	1825	192	-2020	
-8132	815	7343	1810	217	-2031	
-8178	925	7279	1794	239	-2044	
-8222	1033	7214	1778	263	-2054	
-8265	1144	7149	1760	289	-2064	
-8307	1252	7082	1744	319	-2075	
-8348	1360	7013	1727	347	-2085	
-8387	1470	6944	1709	374	-2095	
-8425	1578	6873	1693	402	-2105	
-8462	1686	6802	1675	429	-2113	
-8497	1794	6730	1658	456	-2121	
-8532	1901	6656	1638	481	-2129	
-8565	2009	6581	1620	509	-2137	
-8597	2116	6505	1601	535	-2146	
-8628	2223	6429	1581	562	-2154	
-8657	2329	6353	1562	589	-2160	
-8685	2435	6274	1543	615	-2166	
-8711	2541	6194	1523	642	-2173	
-8736	2647	6114	1503	669	-2180	
-8760	2751	6033	1482	694	-2185	
-8782	2856	5951	1463	721	-2191	
-8803	2960	5868	1442	748	-2196	
-8823	3063	5785	1422	773	-2202	
-8842	3166	5699	1400	799	-2205	
-8859	3269	5613	1379	825	-2209	
-8875	3372	5528	1357	848	-2215	
-8891	3473	5440	1333	873	-2218	
-8904	3573	5352	1312	898	-2220	
-8915	3675	5263	1291	924	-2223	
-8926	3776	5175	1269	950	-2225	
-8934	3875	5083	1246	976	-2226	
-8942	3974	4992	1224	999	-2229	
-8949	4073	4900	1201	1023	-2230	
-8954	4170	4807	1177	1048	-2231	
-8958	4267	4714	1155	1072	-2233	
