-4163	-4791	8973	2223	-1192	-1047	
-4260	-4697	8978	2223	-1167	-1071	
-4356	-4604	8981	2224	-1143	-1095	
-4451	-4508	8981	2225	-1120	-1120	
-4545	-4413	8980	2224	-1096	-1143	
-4639	-4318	8979	2223	-1072	-1166	
-4733	-4221	8975	2222	-1048	-1190	
-4826	-4124	8971	2221	-1024	-1212	
-4918	-4026	8966	2220	-999	-1236	
-5010	-3927	8959	2219	-974	-1259	
-5101	-3828	8951	2215	-949	-1281	
-5191	-3727	8941	2213	-923	-1303	
-5280	-3627	8930	2212	-899	-1326	
-5369	-3526	8918	2207	-874	-1349	
-5457	-3424	8905	2203	-847	-1369	
-5543	-3323	8889	2199	-822	-1392	
-5629	-3220	8873	2195	-798	-1413	
-5714	-3119	8856	2191	-772	-1433	
-5799	-3015	8837	2186	-746	-1455	
-5883	-2910	8816	2181	-720	-1474	
-5965	-2806	8795	2174	-693	-1496	
-6046	-2701	8772	2169	-667	-1515	
-6126	-2596	8748	2163	-640	-1536	
-6207	-2492	8722	2157	-614	-1556	
-6286	-2385	8695	2149	-589	-1575	
-6362	-2278	8666	2142	-562	-1595	
-6438	-2171	8636	2135	-535	-1613	
-6515	-2065	8606	2127	-509	-1633	
-6590	-1958	8573	2119	-483	-1652	
-6665	-1851	8540	2110	-456	-1670	
-6739	-1743	8506	2103	-427	-1688	
-6810	-1634	8469	2093	-402	-1705	
-6881	-1527	8433	2083	-376	-1723	
-6951	-1419	8394	2074	-348	-1739	
-7019	-1309	8354	2063	-322	-1757	
-7085	-1201	8313	2054	-294	-1774	
-7153	-1091	8271	2042	-266	-1791	
-7220	-982	8228	2031	-240	-1807	
-7284	-873	8183	2020	-215	-1823	
-7348	-763	8137	2008	-188	-1838	
-7409	-654	8090	1997	-160	-1853	
-7471	-544	8040	1985	-134	-1870	
-7532	-434	7991	1972	-108	-1884	
-7590	-324	7940	1959	-81	-1897	
-7648	-214	7887	1947	-55	-1912	
-7704	-105	7834	1933	-31	-1927	
-7760	7	7781	1920	-5	-1940	
-7815	116	7725	1907	21	-1953	
-7868	226	7668	1892	49	-1968	
-7919	336	7610	1877	79	-1980	
-7970	445	7551	1863	112	-1992	
-8021	556	7491	1847	147	-2004	
-8068	665	7430	1831	180	-2016	
-8117	774	7367	1816	209	-2028	
-8163	884	7303	1800	232	-2039	
-8206	995	7238	1783	255	-2052	
-8249	1104	7173	1768	280	-2062	
-8291	1212	7106	1751	308	-2072	
-8333	1321	7037	1733	337	-2081	
-8373	1430	6969	1716	365	-2091	
-8413	1539	6899	1699	392	-2102	
-8450	1647	6828	1682	421	-2110	
-8485	1755	6757	1662	445	-2120	
-8518	1862	6683	1644	471	-2129	
-8554	1970	6608	1628	500	-2135	
-8587	2077	6533	1607	526	-2143	
-8617	2184	6456	1588	552	-2151	
-8646	2291	6381	1570	580	-2158	
-8674	2396	6303	1551	606	-2164	
-8701	2503	6223	1530	632	-2171	
-8726	2608	6143	1509	659	-2177	
-8752	2712	6062	1490	685	-2183	
-8774	2818	5981	1471	711	-2189	
-8795	2923	5898	1450	738	-2193	
-8817	3026	5815	1428	764	-2200	
-8835	3129	5730	1408	790	-2204	
-8852	3233	5645	1387	815	-2207	
-8870	3335	5560	1364	839	-2212	
-8885	3436	5473	1343	866	-2214	
-8898	3538	5384	1322	891	-2220	
-8910	3638	5295	1299	917	-2222	
-8922	3738	5206	1277	941	-2224	
-8932	3838	5116	1255	967	-2227	
-8940	3938	5025	1232	992	-2227	
-8948	4037	4934	1209	1015	-2229	
-8953	4134	4841	1187	1039	-2231	
-8957	4232	4748	1163	1064	-2231	
-8959	4329	4654	1141	1089	-2232	
-8961	4425	4559	1117	1113	-2232	
-8962	4519	4464	1092	1136	-2232	
-8959	4615	4368	1068	1160	-2231	
-8958	4710	4271	1045	1183	-2231	
-8955	4803	4174	1021	1207	-2230	
-8949	4894	4076	996	1228	-2229	
-8943	4986	3978	971	1251	-2227	
-8935	5078	3880	947	1274	-2225	
-8925	5168	3780	922	1296	-2222	
-8914	5258	3679	897	1318	-2219	
-8902	5347	3578	871	1340	-2217	
-8889	5434	3477	848	1364	-2214	
-8876	5522	3376	822	1386	-2209	
-8860	5608	3272	796	1405	-2205	
-8843	5694	3170	772	1427	-2201	
-8825	5779	3067	746	1448	-2195	
-8804	5862	2962	720	1469	-2190	
-8783	5945	2860	694	1489	-2186	
-8760	6027	2754	668	1509	-2179	
-8735	6108	2649	642	1531	-2173	
-8710	6188	2544	616	1551	-2167	
-8685	6267	2438	590	1570	-2160	
-8657	6345	2332	564	1588	-2152	
-8628	6422	2224	538	1610	-2144	
-8599	6499	2117	511	1628	-2138	
-8567	6575	2009	486	1646	-2129	
-8533	6649	1902	460	1666	-2120	
-8499	6722	1794	431	1683	-2113	
-8464	6796	1686	405	1700	-2103	
-8427	6867	1578	379	1719	-2094	
-8388	6937	1469	351	1736	-2085	
-8349	7007	1360	325	1753	-2074	
-8309	7074	1251	299	1771	-2063	
-8267	7141	1141	272	1787	-2053	
-8224	7207	1032	246	1804	-2042	
-8182	7273	923	219	1819	-2031	
-8134	7337	813	192	1834	-2020	
-8087	7399	703	167	1852	-2008	
-8041	7461	594	141	1866	-1995	
-7991	7522	485	114	1881	-1982	
-7940	7582	374	89	1896	-1970	
-7888	7640	263	63	1909	-1957	
-7835	7697	154	37	1924	-1943	
-7780	7753	44	10	1937	-1930	
-7727	7807	-66	-21	1951	-1916	
-7671	7862	-177	-52	1965	-1902	
-7614	7914	-286	-88	1977	-1889	
-7555	7965	-396	-121	1990	-1874	
-7495	8015	-507	-147	2003	-1858	
-7436	8063	-616	-170	2014	-1842	
-7372	8111	-725	-194	2027	-1827	
-7308	8158	-835	-219	2039	-1810	
-7244	8204	-946	-248	2049	-1796	
-7181	8249	-1055	-277	2059	-1779	
-7115	8291	-1164	-304	2070	-1761	
-7046	8332	-1274	-331	2081	-1745	
-6979	8372	-1381	-358	2090	-1728	
-6909	8411	-1491	-385	2100	-1709	
-6838	8449	-1598	-411	2109	-1691	
-6766	8486	-1706	-438	2118	-1674	
-6693	8521	-1815	-467	2126	-1657	
-6622	8555	-1923	-491	2135	-1638	
-6545	8587	-2030	-517	2144	-1619	
