-1253	-7058	8325	2068	-1762	-322	
-1362	-6989	8365	2077	-1745	-349	
-1471	-6920	8406	2087	-1726	-375	
-1578	-6849	8444	2097	-1708	-402	
-1685	-6778	8480	2105	-1691	-429	
-1794	-6706	8516	2114	-1672	-456	
-1901	-6633	8550	2123	-1654	-483	
-2007	-6558	8583	2131	-1635	-509	
-2113	-6483	8615	2138	-1616	-536	
-2219	-6407	8646	2146	-1597	-563	
-2326	-6330	8674	2153	-1578	-590	
-2431	-6251	8702	2160	-1558	-617	
-2537	-6172	8729	2166	-1537	-642	
-2643	-6092	8755	2171	-1519	-670	
-2747	-6011	8779	2176	-1499	-695	
-2852	-5930	8801	2183	-1477	-720	
-2957	-5846	8823	2188	-1457	-746	
-3060	-5763	8842	2193	-1435	-773	
-3163	-5679	8861	2197	-1414	-798	
-3266	-5593	8879	2201	-1392	-824	
-3367	-5506	8894	2205	-1371	-850	
-3469	-5419	8908	2209	-1349	-874	
-3571	-5331	8922	2211	-1326	-899	
-3670	-5243	8934	2214	-1305	-924	
-3770	-5154	8945	2217	-1282	-950	
-3870	-5064	8954	2220	-1258	-975	
-3968	-4973	8962	2220	-1236	-1000	
-4067	-4880	8968	2222	-1213	-1023	
-4164	-4789	8973	2224	-1190	-1046	
-4260	-4696	8977	2223	-1167	-1072	
-4357	-4601	8980	2225	-1143	-1096	
-4452	-4507	8980	2226	-1119	-1120	
-4548	-4411	8981	2224	-1095	-1144	
-4643	-4315	8980	2224	-1072	-1166	
-4736	-4218	8976	2223	-1047	-1189	
-4829	-4121	8972	2221	-1023	-1213	
-4921	-4022	8966	2219	-998	-1236	
-5012	-3923	8959	2219	-973	-1260	
-5104	-3824	8951	2216	-948	-1282	
-5193	-3724	8941	2212	-924	-1304	
-5282	-3625	8929	2210	-899	-1326	
-5371	-3523	8918	2208	-872	-1347	
-5459	-3422	8904	2204	-848	-1369	
-5546	-3321	8889	2200	-822	-1391	
-5631	-3216	8874	2195	-796	-1412	
-5716	-3114	8855	2191	-772	-1433	
-5800	-3011	8836	2186	-745	-1454	
-5884	-2907	8816	2181	-719	-1476	
-5967	-2803	8794	2176	-693	-1496	
-6049	-2698	8770	2169	-666	-1515	
-6129	-2594	8747	2163	-640	-1535	
-6208	-2488	8721	2157	-614	-1555	
-6288	-2382	8694	2149	-588	-1576	
-6364	-2276	8666	2143	-562	-1594	
-6441	-2169	8636	2135	-535	-1613	
-6517	-2062	8605	2127	-509	-1633	
-6593	-1954	8573	2119	-482	-1651	
-6665	-1847	8539	2109	-454	-1670	
-6738	-1740	8504	2101	-427	-1688	
-6812	-1632	8468	2093	-400	-1706	
-6882	-1524	8431	2083	-374	-1723	
-6952	-1415	8392	2074	-348	-1741	
-7021	-1306	8354	2064	-320	-1757	
-7088	-1197	8313	2053	-293	-1773	
-7155	-1089	8269	2042	-267	-1792	
-7221	-980	8226	2031	-240	-1808	
-7286	-871	8181	2020	-212	-1823	
-7349	-761	8136	2008	-187	-1839	
-7412	-651	8088	1997	-159	-1854	
-7473	-541	8039	1984	-133	-1870	
-7532	-430	7990	1971	-108	-1884	
-7592	-321	7939	1959	-80	-1899	
-7650	-210	7887	1946	-54	-1913	
-7706	-101	7833	1933	-29	-1926	
-7762	8	7778	1919	-5	-1940	
-7815	119	7723	1906	21	-1954	
-7869	229	7666	1893	49	-1968	
-7921	339	7608	1876	79	-1980	
-7972	448	7549	1862	112	-1992	
-8021	558	7488	1848	148	-2003	
-8070	668	7427	1830	181	-2016	
-8117	777	7364	1815	209	-2028	
-8163	887	7301	1799	234	-2039	
-8209	997	7237	1783	255	-2050	
-8252	1107	7171	1767	281	-2062	
-8294	1215	7104	1750	310	-2072	
-8334	1324	7036	1733	338	-2082	
-8375	1434	6967	1716	366	-2091	
-8413	1541	6897	1699	393	-2101	
-8450	1649	6825	1682	421	-2110	
-8486	1758	6754	1664	447	-2117	
-8521	1866	6681	1644	473	-2126	
-8554	1973	6607	1627	501	-2135	
-8586	2081	6531	1607	525	-2143	
-8617	2187	6455	1588	554	-2150	
-8647	2294	6378	1569	581	-2157	
-8675	2399	6300	1549	606	-2164	
-8702	2505	6221	1529	633	-2171	
-8727	2611	6140	1509	660	-2178	
-8752	2716	6060	1490	686	-2182	
-8776	2820	5979	1469	712	-2187	
-8797	2925	5896	1450	739	-2193	
-8817	3030	5812	1429	766	-2198	
-8836	3132	5728	1407	790	-2203	
-8854	3235	5644	1386	816	-2207	
-8870	3338	5556	1364	841	-2212	
-8884	3438	5469	1342	866	-2215	
-8899	3540	5382	1320	891	-2218	
-8910	3641	5292	1299	917	-2221	
-8921	3741	5204	1277	942	-2224	
-8932	3842	5113	1254	966	-2227	
-8939	3941	5022	1231	991	-2228	
-8947	4039	4931	1209	1016	-2228	
-8954	4137	4838	1186	1040	-2230	
-8955	4234	4745	1163	1065	-2232	
-8959	4331	4651	1139	1089	-2232	
-8962	4428	4556	1115	1113	-2232	
-8962	4523	4462	1092	1136	-2232	
-8961	4618	4366	1068	1160	-2231	
-8959	4712	4269	1045	1184	-2230	
-8955	4805	4171	1020	1206	-2229	
-8948	4897	4074	994	1230	-2229	
-8942	4990	3976	972	1251	-2227	
-8935	5081	3876	947	1276	-2222	
-8926	5171	3777	921	1298	-2222	
-8916	5260	3676	897	1319	-2220	
-8903	5349	3574	873	1342	-2215	
-8890	5437	3474	846	1364	-2213	
-8874	5524	3372	822	1386	-2209	
-8859	5610	3269	798	1408	-2203	
-8843	5697	3167	771	1429	-2199	
-8823	5780	3063	744	1449	-2195	
-8803	5863	2959	719	1470	-2190	
-8782	5947	2856	695	1490	-2184	
-8761	6029	2752	668	1510	-2179	
-8736	6110	2646	642	1531	-2172	
-8710	6190	2540	616	1551	-2164	
-8685	6269	2435	590	1571	-2159	
-8655	6348	2329	564	1591	-2151	
-8627	6424	2222	538	1610	-2144	
-8597	6501	2115	511	1629	-2137	
-8565	6577	2007	485	1647	-2129	
-8533	6650	1899	459	1666	-2119	
-8498	6725	1792	431	1684	-2111	
-8463	6797	1683	404	1701	-2102	
-8426	6868	1575	378	1719	-2092	
-8387	6939	1466	351	1736	-2083	
-8348	7008	1357	325	1753	-2073	
-8309	7076	1248	298	1771	-2063	
-8267	7143	1137	271	1787	-2053	
-8223	7209	1030	244	1803	-2042	
-8179	7274	920	219	1820	-2029	
-8132	7338	809	192	1835	-2019	
-8086	7402	700	166	1851	-2006	
-8038	7462	591	141	1867	-1994	
-7989	7523	481	114	1882	-1982	
-7939	7583	371	89	1896	-1968	
-7887	7641	260	63	1910	-1956	
-7835	7698	151	36	1925	-1942	
-7780	7754	41	9	1939	-1929	
-7725	7809	-70	-21	1952	-1916	
-7669	7862	-180	-53	1965	-1901	
-7611	7916	-290	-88	1977	-1887	
-7552	7967	-400	-122	1990	-1872	
-7493	8017	-509	-147	2003	-1856	
-7433	8066	-620	-171	2015	-1840	
-7371	8113	-730	-194	2027	-1826	
-7308	8160	-839	-219	2038	-1809	
-7243	8205	-949	-250	2048	-1792	
-7177	8248	-1057	-278	2059	-1778	
-7112	8292	-1167	-304	2070	-1761	
-7044	8333	-1277	-331	2081	-1744	
-6975	8374	-1385	-358	2090	-1726	
-6906	8412	-1495	-386	2100	-1709	
-6835	8450	-1602	-412	2109	-1691	
-6764	8487	-1710	-440	2118	-1673	
-6693	8522	-1818	-466	2128	-1655	
-6617	8555	-1926	-491	2136	-1635	
-6543	8587	-2033	-519	2143	-1618	
-6467	8620	-2140	-546	2152	-1599	
-6391	8649	-2247	-571	2158	-1578	
-6315	8677	-2353	-598	2164	-1559	
-6236	8705	-2460	-626	2171	-1541	
-6156	8732	-2566	-651	2177	-1521	
-6076	8757	-2670	-677	2183	-1499	
-5995	8780	-2777	-703	2190	-1479	
-5913	8802	-2882	-729	2195	-1459	
-5830	8822	-2986	-755	2200	-1438	
-5747	8843	-3089	-781	2204	-1417	
-5661	8860	-3192	-805	2209	-1396	
-5574	8877	-3294	-830	2214	-1374	
-5489	8893	-3397	-857	2217	-1353	
-5402	8906	-3499	-881	2221	-1331	
-5314	8919	-3600	-905	2224	-1308	
-5225	8931	-3700	-931	2224	-1286	
-5136	8942	-3801	-956	2227	-1265	
-5046	8951	-3900	-981	2229	-1241	
-4955	8957	-3999	-1006	2231	-1219	
-4862	8963	-4097	-1029	2232	-1197	
-4769	8968	-4195	-1053	2234	-1173	
-4677	8972	-4293	-1078	2233	-1150	
